#id;name;crystallizable;item.type;weight;consume.type;material;crystal.type;durability
791;_karluns_skull;false;none;0;stackable;steel;none;100;
792;_karluns_ribbone;false;none;0;stackable;steel;none;100;
793;_karluns_thighbone;false;none;0;stackable;steel;none;100;
794;_saints_ash_urn;false;none;0;stackable;steel;none;100;
795;_mace_of_athebaldt;false;none;0;stackable;steel;none;100;
796;roiens_letter;false;none;0;stackable;steel;none;100;
797;_manuels_letter;false;none;0;stackable;steel;none;100;
798;_varanket_letter;false;none;0;stackable;steel;none;100;
799;_groot_letter;false;none;0;stackable;steel;none;100;
800;_tome_of_nassen;false;none;0;stackable;steel;none;100;
801;_cursed_tome_of_nassen;false;none;0;stackable;steel;none;100;
802;_bloodthirsty_dagger;false;none;0;stackable;steel;none;100;
803;_bloody_dagger;false;none;0;stackable;steel;none;100;
804;_staff_of_shaneryss;false;none;0;stackable;steel;none;100;
805;__pinters_bill;false;none;0;stackable;steel;none;100;
806;_drake_claw;false;none;0;stackable;steel;none;100;
807;_flawless_drake_claw;false;none;0;stackable;steel;none;100;
808;_pushkins_letter;false;none;0;stackable;steel;none;100;
809;bone_fragment;false;none;0;stackable;steel;none;100;
810;_alltrans_letter;false;none;0;stackable;steel;none;100;
811;_oil_paper;false;none;0;stackable;steel;none;100;
812;__adamantium_ore;false;none;0;stackable;steel;none;100;
813;_heart_stone;false;none;0;stackable;steel;none;100;
814;_pushkins_receipt;false;none;0;stackable;steel;none;100;
815;_leather_strap;false;none;0;stackable;steel;none;100;
816;__wm;false;none;0;stackable;steel;none;100;
817;_mithril_bottle;false;none;0;stackable;steel;none;100;
818;_grace_unicorn_horn;false;none;0;stackable;steel;none;100;
819;_drake_bone;false;none;0;stackable;steel;none;100;
820;_zahak_fluids;false;none;0;stackable;steel;none;100;
821;_bone_knife;false;none;0;stackable;steel;none;100;
822;_drake_knife;false;none;0;stackable;steel;none;100;
823;_dull_dagger;false;none;0;stackable;steel;none;100;
824;_siriels_note;false;none;0;stackable;steel;none;100;
825;_raiens_letter;false;none;0;stackable;steel;none;100;
826;_silver_spores;false;none;0;stackable;steel;none;100;
827;_star_dust;false;none;0;stackable;steel;none;100;
828;_song_of_awakening;false;none;0;stackable;steel;none;100;
829;_spirit_dagger;false;none;0;stackable;steel;none;100;
830;_medallion_of_kwyllinas;false;none;0;stackable;steel;none;100;
831;_echo_crystal;false;none;0;stackable;steel;none;100;
832;_green_echo_crystal;false;none;0;stackable;steel;none;100;
833;_red_echo_crystal;false;none;0;stackable;steel;none;100;
834;_aquamarine_echo_crystal;false;none;0;stackable;steel;none;100;
835;_blue_echo_crystal;false;none;0;stackable;steel;none;100;
836;_book_of_kwyllinas;false;none;0;stackable;steel;none;100;
837;_fairy_dust;false;none;0;stackable;steel;none;100;
838;_velliors_letter;false;none;0;stackable;steel;none;100;
839;_icarus_letter;false;none;0;stackable;steel;none;100;
840;_drevanul_skull;false;none;0;stackable;steel;none;100;
841;_icarus_orderform;false;none;0;stackable;steel;none;100;
842;_basilisk_ink;false;none;0;stackable;steel;none;100;
843;_book_of_aklantoth;false;none;0;stackable;steel;none;100;
844;book_of_aklantoth_p1_~_p10;false;none;0;stackable;steel;none;100;
937;howtogo_ruins;false;none;0;stackable;steel;none;100;
938;test_deck;false;none;0;normal;silver;none;95;
939;gara_quest_item11;false;none;0;stackable;steel;none;100;
940;gara_quest_item12;false;none;0;stackable;steel;none;100;
941;gara_proof_of_bravery;false;none;0;stackable;steel;none;100;
942;gara_proof_of_justice;false;none;0;stackable;steel;none;100;
943;gara_proof_of_despair;false;none;0;stackable;steel;none;100;
944;deathknight_skull;false;none;0;stackable;steel;none;100;
947;scrl_of_ench_wp_b;false;scroll;120;normal;paper;none;0;
948;scrl_of_ench_am_b;false;scroll;120;normal;paper;none;0;
949;cry_scrl_of_ench_wp_b;false;scroll;120;normal;paper;none;0;
950;cry_scrl_of_ench_am_b;false;scroll;120;normal;paper;none;0;
951;scrl_of_ench_wp_c;false;scroll;120;normal;paper;none;0;
952;scrl_of_ench_am_c;false;scroll;120;normal;paper;none;0;
953;cry_scrl_of_ench_wp_c;false;scroll;120;normal;paper;none;0;
954;cry_scrl_of_ench_am_c;false;scroll;120;normal;paper;none;0;
955;scrl_of_ench_wp_d;false;scroll;120;normal;paper;none;0;
956;scrl_of_ench_am_d;false;scroll;120;normal;paper;none;0;
957;cry_scrl_of_ench_wp_d;false;scroll;120;normal;paper;none;0;
958;cry_scrl_of_ench_am_d;false;scroll;120;normal;paper;none;0;
959;scrl_of_ench_wp_s;false;scroll;120;normal;paper;none;0;
960;scrl_of_ench_am_s;false;scroll;120;normal;paper;none;0;
961;cry_scrl_of_ench_wp_s;false;scroll;120;normal;paper;none;0;
962;cry_scrl_of_ench_am_s;false;scroll;120;normal;paper;none;0;
963;orcish_arrowhead;false;none;0;stackable;steel;none;100;
964;alberryus_letter;false;none;0;stackable;steel;none;100;
965;evergreen_amulet;false;none;0;stackable;steel;none;100;
966;dryad_tears;false;none;0;stackable;steel;none;100;
967;cobs_medicine;false;none;0;stackable;steel;none;100;
968;karoyds_letter;false;none;0;stackable;steel;none;100;
969;cecktinons_voucher1;false;none;0;stackable;steel;none;100;
970;cecktinons_voucher2;false;none;0;stackable;steel;none;100;
971;soul_catcher;false;none;0;stackable;steel;none;100;
972;preserve_oil;false;none;0;stackable;steel;none;100;
973;zombie_head;false;none;0;stackable;steel;none;100;
974;steelbenders_head;false;none;0;stackable;steel;none;100;
976;mark_of_sentinel1;false;none;0;stackable;steel;none;100;
977;mark_of_sentinel2;false;none;0;stackable;steel;none;100;
978;skullcrusher_amulet;false;none;0;stackable;steel;none;100;
979;bloodspear_amulet;false;none;0;stackable;steel;none;100;
980;_red_sunset_staff;false;none;0;stackable;steel;none;100;
982;eso_letter;false;none;0;stackable;steel;none;100;
983;kendnell_letter;false;none;0;stackable;steel;none;100;
984;onyx_talisman1;false;none;0;stackable;steel;none;100;
985;onyx_talisman2;false;none;0;stackable;steel;none;100;
986;ancient_scroll;false;none;0;stackable;steel;none;100;
987;ancient_clay_tablet;false;none;0;stackable;steel;none;100;
988;kartas_translation;false;none;0;stackable;steel;none;100;
1001;_book_of_aklantoth_p4;false;none;0;stackable;steel;none;100;
1002;_book_of_aklantoth_p5;false;none;0;stackable;steel;none;100;
1003;_book_of_aklantoth_p6;false;none;0;stackable;steel;none;100;
1004;_book_of_aklantoth_p7;false;none;0;stackable;steel;none;100;
1005;_book_of_aklantoth_p8;false;none;0;stackable;steel;none;100;
1006;_book_of_aklantoth_p9;false;none;0;stackable;steel;none;100;
1007;_book_of_aklantoth_p10;false;none;0;stackable;steel;none;100;
1008;harrys_receipt1;false;none;0;stackable;steel;none;100;
1009;harrys_receipt2;false;none;0;stackable;steel;none;100;
1010;golem_shard;false;none;0;stackable;steel;none;100;
1011;tool_box;false;none;0;stackable;steel;none;100;
1012;delivery_list;false;none;0;stackable;steel;none;100;
1013;heavy_wood_box;false;none;0;stackable;steel;none;100;
1014;cloth_bundle;false;none;0;stackable;steel;none;100;
1015;clay_pot;false;none;0;stackable;steel;none;100;
1016;jacksons_receipt;false;none;0;stackable;steel;none;100;
1017;silvias_receipt;false;none;0;stackable;steel;none;100;
1018;rants_receipt;false;none;0;stackable;steel;none;100;
1019;official_letter;false;none;0;stackable;steel;none;100;
1020;flame_shard;false;none;0;stackable;steel;none;100;
1021;ice_shard;false;none;0;stackable;steel;none;100;
1022;ryliths_letter;false;none;0;stackable;steel;none;100;
1023;theons_diary;false;none;0;stackable;steel;none;100;
1024;adamantite_ore;false;none;0;stackable;steel;none;100;
1025;clay_tablet;false;none;0;stackable;steel;none;100;
1026;silvery_spidersilk;false;none;0;stackable;steel;none;100;
1027;unos_receipt;false;none;0;stackable;steel;none;100;
1028;cels_ticket;false;none;0;stackable;steel;none;100;
1029;nightshade_leaf;false;none;0;stackable;steel;none;100;
1030;cracked_skull;false;none;0;stackable;steel;none;100;
1031;perfect_skull;false;none;0;stackable;steel;none;100;
1032;fox_fur;false;none;0;stackable;steel;none;100;
1033;fox_fur_yarn;false;none;0;stackable;steel;none;100;
1034;maiden_doll;false;none;0;stackable;steel;none;100;
1035;plague_dust;false;none;0;stackable;steel;none;100;
1036;andellrias_letter;false;none;0;stackable;steel;none;100;
1037;mothertree_fruit;false;none;0;stackable;steel;none;100;
1038;rumiels_poem_1;false;none;0;stackable;steel;none;100;
1039;rumiels_poem_3;false;none;0;stackable;steel;none;100;
1040;rumiels_poem_4;false;none;0;stackable;steel;none;100;
1041;rumiels_poem_5;false;none;0;stackable;steel;none;100;
1042;wererat_fang;false;none;0;stackable;steel;none;100;
1043;varool_foulclaws_fang;false;none;0;stackable;steel;none;100;
1044;kirunak_skull;false;none;0;stackable;steel;none;100;
1045;zombie_skin;false;none;0;stackable;steel;none;100;
1046;nightmare_crystal;false;none;0;stackable;steel;none;100;
1047;sb_light;false;none;120;normal;paper;none;0;
1048;sb_might1;false;none;120;normal;paper;none;0;
1049;sb_ice_bolt1;false;none;120;normal;paper;none;0;
1050;sb_battle_heal1;false;none;120;normal;paper;none;0;
1051;sb_vampiric_touch1;false;none;120;normal;paper;none;0;
1052;sb_flame_strike1;false;none;120;normal;paper;none;0;
1053;sb_cure_poison1;false;none;120;normal;paper;none;0;
1054;sb_group_heal1;false;none;120;normal;paper;none;0;
1055;sb_curse:poison1;false;none;120;normal;paper;none;0;
1056;sb_curse:weakness;false;none;120;normal;paper;none;0;
1057;sb_summon_meal;false;none;120;normal;paper;none;0;
1058;sb_shield1;false;none;120;normal;paper;none;0;
1059;sb_know_enemy;false;none;120;normal;paper;none;0;
1060;lesser_healing_potion;false;potion;180;stackable;liquid;none;0;
1061;healing_potion;false;potion;180;stackable;liquid;none;0;
1062;haste_potion;false;potion;180;stackable;liquid;none;0;
1063;_tutorial_parchment_01;false;none;0;stackable;steel;none;100;
1064;_tutorial_parchment_02;false;none;0;stackable;steel;none;100;
1065;_tutorial_parchment_03;false;none;0;stackable;steel;none;100;
1066;_tutorial_parchment_04;false;none;0;stackable;steel;none;100;
1067;recommendation_01;false;none;0;stackable;steel;none;100;
1068;recommendation_02;false;none;0;stackable;steel;none;100;
1069;leaf_of_mothertree;false;none;0;stackable;steel;none;100;
1070;blood_of_jundin;false;none;0;stackable;steel;none;100;
1071;hyacinth_charm1;false;none;0;stackable;steel;none;100;
1072;hyacinth_charm2;false;none;0;stackable;steel;none;100;
1073;beginners_potion;false;potion;180;stackable;liquid;none;0;
1074;boat_ticket_talk_glu;false;none;20;stackable;paper;none;0;
1075;boat_ticket_glu_talk;false;none;20;stackable;paper;none;0;
1076;calculains_letter;false;none;0;stackable;steel;none;100;
1077;venom_sac;false;none;0;stackable;steel;none;100;
1078;wind_shard;false;none;0;stackable;steel;none;100;
1079;darings_receipt;false;none;0;stackable;steel;none;100;
1080;bauls_potion;false;none;0;stackable;steel;none;100;
1081;onyx_beast_eye;false;none;0;stackable;steel;none;100;
1082;taint_stone;false;none;0;stackable;steel;none;100;
1083;succubus_blood;false;none;0;stackable;steel;none;100;
1084;gludio_lords_mark;false;none;0;stackable;steel;none;100;
1085;orc_necklace;false;none;0;stackable;steel;none;100;
1086;werewolf_fang;false;none;0;stackable;steel;none;100;
1087;giant_spider_leg;false;none;0;stackable;steel;none;100;
1088;undres_letter;false;none;0;stackable;steel;none;100;
1089;ceremonial_dagger;false;none;0;stackable;steel;none;100;
1090;dreviant_wine;false;none;0;stackable;steel;none;100;
1091;garmiels_scripture;false;none;0;stackable;steel;none;100;
1092;arujiens_letter1;false;none;0;stackable;steel;none;100;
1093;arujiens_letter2;false;none;0;stackable;steel;none;100;
1094;arujiens_letter3;false;none;0;stackable;steel;none;100;
1095;sb_advanced_attack_power1;false;none;120;normal;paper;none;0;
1096;sb_elemental_heal1;false;none;120;normal;paper;none;0;
1097;sb_drain_energy1;false;none;120;normal;paper;none;0;
1098;sb_wind_walk1;false;none;120;normal;paper;none;0;
1099;sb_breeze1;false;none;120;normal;paper;none;0;
1106;normans_letter;false;none;0;stackable;steel;none;100;
1107;bone_fragment1;false;none;0;stackable;steel;none;100;
1108;_arbons_letter1;false;none;0;stackable;steel;none;100;
1109;_roiens_letter1;false;none;0;stackable;steel;none;100;
1110;_bone_fragment2;false;none;0;stackable;steel;none;100;
1111;__adamantite_ore1;false;none;0;stackable;steel;none;100;
1112;leaf_of_mothertree_01;false;none;0;stackable;steel;none;100;
1113;blood_of_jundin_01;false;none;0;stackable;steel;none;100;
1114;orc_amulet1;false;none;0;stackable;steel;none;100;
1115;orc_necklace1;false;none;0;stackable;steel;none;100;
1116;orc_amulet2;false;none;0;stackable;steel;none;100;
1117;orc_necklace2;false;none;0;stackable;steel;none;100;
1118;fungus_sac1;false;none;0;stackable;steel;none;100;
1130;cobs_medicine1;false;none;0;stackable;steel;none;100;
1131;cobs_medicine2;false;none;0;stackable;steel;none;100;
1132;cobs_medicine3;false;none;0;stackable;steel;none;100;
1133;cobs_medicine4;false;none;0;stackable;steel;none;100;
1134;cobs_medicine5;false;none;0;stackable;steel;none;100;
1135;wand_spiritbound1;false;none;0;stackable;steel;none;100;
1136;wand_spiritbound2;false;none;0;stackable;steel;none;100;
1137;wand_spiritbound3;false;none;0;stackable;steel;none;100;
1138;eins_letter;false;none;0;stackable;steel;none;100;
1139;warrior_guild_mark;false;none;0;stackable;steel;none;100;
1140;rusted_bronze_sword1;false;none;0;stackable;steel;none;100;
1141;rusted_bronze_sword2;false;none;0;stackable;steel;none;100;
1143;simplons_letter;false;none;0;stackable;steel;none;100;
1144;poison_spider_leg2;false;none;0;stackable;steel;none;100;
1145;medallion_of_warrior;false;none;0;stackable;steel;none;100;
1150;sb_wind_strike1;false;none;120;normal;paper;none;0;
1151;sb_self_heal;false;none;120;normal;paper;none;0;
1152;sb_heal1;false;none;120;normal;paper;none;0;
1153;jennies_letter;false;none;0;stackable;steel;none;100;
1154;sentry_blade1;false;none;0;stackable;steel;none;100;
1155;sentry_blade2;false;none;0;stackable;steel;none;100;
1156;sentry_blade3;false;none;0;stackable;steel;none;100;
1157;old_bronze_sword;false;none;0;stackable;steel;none;100;
1158;bone_fragment3;false;none;0;stackable;steel;none;100;
1159;elf_skull;false;none;0;stackable;steel;none;100;
1160;dark_bezoar;false;none;0;stackable;steel;none;100;
1161;sword_of_ritual;false;none;0;stackable;steel;none;100;
1162;coin_of_lords1;false;none;0;stackable;steel;none;100;
1163;coin_of_lords2;false;none;0;stackable;steel;none;100;
1164;coin_of_lords3;false;none;0;stackable;steel;none;100;
1165;coin_of_lords4;false;none;0;stackable;steel;none;100;
1166;coin_of_lords5;false;none;0;stackable;steel;none;100;
1167;coin_of_lords6;false;none;0;stackable;steel;none;100;
1168;gludio_guards_mark1;false;none;0;stackable;steel;none;100;
1169;bugbear_necklace;false;none;0;stackable;steel;none;100;
1170;einhasad_church_mark1;false;none;0;stackable;steel;none;100;
1171;einhasad_crucifix;false;none;0;stackable;steel;none;100;
1172;gludio_guards_mark2;false;none;0;stackable;steel;none;100;
1173;poison_spider_leg1;false;none;0;stackable;steel;none;100;
1174;einhasad_church_mark2;false;none;0;stackable;steel;none;100;
1175;lizardman_totem;false;none;0;stackable;steel;none;100;
1176;gludio_guards_mark3;false;none;0;stackable;steel;none;100;
1177;giant_spider_husk;false;none;0;stackable;steel;none;100;
1178;einhasad_church_mark3;false;none;0;stackable;steel;none;100;
1179;horrible_skull;false;none;0;stackable;steel;none;100;
1180;beziques_letter;false;none;0;stackable;steel;none;100;
1183;spatois_bones;false;none;0;stackable;steel;none;100;
1184;horseshoe_of_light;false;none;0;stackable;steel;none;100;
1185;wanted_bill;false;none;0;stackable;steel;none;100;
1186;stolen_jewelry;false;none;0;stackable;steel;none;100;
1187;stolen_tomes;false;none;0;stackable;steel;none;100;
1188;stolen_ring;false;none;0;stackable;steel;none;100;
1189;stolen_necklace;false;none;0;stackable;steel;none;100;
1190;beziques_recommendation;false;none;0;stackable;steel;none;100;
1191;letter_of_order1;false;none;0;stackable;steel;none;100;
1192;letter_of_order2;false;none;0;stackable;steel;none;100;
1193;book_of_lemoniell;false;none;0;stackable;steel;none;100;
1194;book_of_vivi;false;none;0;stackable;steel;none;100;
1195;book_of_simlon;false;none;0;stackable;steel;none;100;
1196;book_of_praga;false;none;0;stackable;steel;none;100;
1197;certificate_of_gallint;false;none;0;stackable;steel;none;100;
1198;pendant_of_mother;false;none;0;stackable;steel;none;100;
1199;necklace_of_mother;false;none;0;stackable;steel;none;100;
1200;lemoniells_covenant;false;none;0;stackable;steel;none;100;
1201;mark_of_faith;false;none;0;stackable;steel;none;100;
1202;sorius_letter1;false;none;0;stackable;steel;none;100;
1203;kluto_box;false;none;0;stackable;steel;none;100;
1204;elven_knight_brooch;false;none;0;stackable;steel;none;100;
1205;topaz_piece;false;none;0;stackable;steel;none;100;
1206;emerald_piece;false;none;0;stackable;steel;none;100;
1207;reoria_letter2;false;none;0;stackable;steel;none;100;
1208;priguns_tear_letter1;false;none;0;stackable;steel;none;100;
1209;priguns_tear_letter2;false;none;0;stackable;steel;none;100;
1210;priguns_tear_letter3;false;none;0;stackable;steel;none;100;
1211;priguns_tear_letter4;false;none;0;stackable;steel;none;100;
1212;morettis_herb;false;none;0;stackable;steel;none;100;
1214;morettis_letter;false;none;0;stackable;steel;none;100;
1215;priguns_letter;false;none;0;stackable;steel;none;100;
1216;honorary_guard;false;none;0;stackable;steel;none;100;
1217;reoria_recommendation;false;none;0;stackable;steel;none;100;
1218;rogellias_letter;false;none;0;stackable;steel;none;100;
1219;red_down;false;none;0;stackable;steel;none;100;
1220;magical_powers_ruby;false;none;0;stackable;steel;none;100;
1221;pure_aquamarine;false;none;0;stackable;steel;none;100;
1222;appetizing_apple;false;none;0;stackable;steel;none;100;
1223;gold_leaves;false;none;0;stackable;steel;none;100;
1224;immortal_love;false;none;0;stackable;steel;none;100;
1225;amethyst;false;none;0;stackable;steel;none;100;
1226;nobility_amethyst;false;none;0;stackable;steel;none;100;
1227;rogellias_recommend;false;none;0;stackable;steel;none;100;
1228;peridot;false;none;0;stackable;steel;none;100;
1229;fertility_peridot;false;none;0;stackable;steel;none;100;
1230;eternity_diamond;false;none;0;stackable;steel;none;100;
1231;crystal_medallion;false;none;0;stackable;steel;none;100;
1232;money_of_swindler;false;none;0;stackable;steel;none;100;
1233;dairy_of_allana;false;none;0;stackable;steel;none;100;
1234;lizard_captain_order;false;none;0;stackable;steel;none;100;
1235;leaf_of_oracle;false;none;0;stackable;steel;none;100;
1236;half_of_dairy;false;none;0;stackable;steel;none;100;
1237;pallus_talisman;false;none;0;stackable;steel;none;100;
1238;lycanthrope_skull;false;none;0;stackable;steel;none;100;
1239;virgils_letter;false;none;0;stackable;steel;none;100;
1240;morte_talisman;false;none;0;stackable;steel;none;100;
1241;predator_carapace;false;none;0;stackable;steel;none;100;
1242;trimden_silk;false;none;0;stackable;steel;none;100;
1243;coffin_eternal_rest;false;none;0;stackable;steel;none;100;
1244;gaze_of_abyss;false;none;0;stackable;steel;none;100;
1245;shilens_call;false;none;0;stackable;steel;none;100;
1246;arkenias_letter;false;none;0;stackable;steel;none;100;
1247;leikans_note;false;none;0;stackable;steel;none;100;
1248;onyx_beasts_molar;false;none;0;stackable;steel;none;100;
1249;leikans_knife;false;none;0;stackable;steel;none;100;
1250;shilens_tears;false;none;0;stackable;steel;none;100;
1251;arkenia_recommend;false;none;0;stackable;steel;none;100;
1252;iron_heart;false;none;0;stackable;steel;none;100;
1253;seeds_of_anger;false;none;0;stackable;steel;none;100;
1254;seeds_of_despair;false;none;0;stackable;steel;none;100;
1255;seeds_of_horror;false;none;0;stackable;steel;none;100;
1256;seeds_of_lunacy;false;none;0;stackable;steel;none;100;
1257;familys_ashes;false;none;0;stackable;steel;none;100;
1258;varikas_liquor;false;none;0;stackable;steel;none;100;
1259;knee_bone;false;none;0;stackable;steel;none;100;
1260;heart_of_lunacy;false;none;0;stackable;steel;none;100;
1261;jewel_of_darkness;false;none;0;stackable;steel;none;100;
1262;sidras_letter1;false;none;0;stackable;steel;none;100;
1263;blank_sheet1;false;none;0;stackable;steel;none;100;
1264;bloody_rune1;false;none;0;stackable;steel;none;100;
1265;garmiel_book;false;none;0;stackable;steel;none;100;
1266;prayer_of_adon;false;none;0;stackable;steel;none;100;
1267;penitents_mark;false;none;0;stackable;steel;none;100;
1268;ashen_bones;false;none;0;stackable;steel;none;100;
1269;andariel_book;false;none;0;stackable;steel;none;100;
1270;orb_of_abyss;false;none;0;stackable;steel;none;100;
1271;mark_of_esquire;false;none;0;stackable;steel;none;100;
1272;charm_of_grain;false;none;0;stackable;steel;none;100;
1273;sap_of_world_tree;false;none;0;stackable;steel;none;100;
1274;lucky_potpouri;false;none;0;stackable;steel;none;100;
1275;tamatos_necklace;false;none;0;stackable;steel;none;100;
1276;kluto_memo;false;none;0;stackable;steel;none;100;
1277;lucky_key;false;none;0;stackable;steel;none;100;
1278;candle;false;none;0;stackable;steel;none;100;
1279;hub_scent;false;none;0;stackable;steel;none;100;
1280;map_of_luster;false;none;0;stackable;steel;none;100;
1281;key_of_flame;false;none;0;stackable;steel;none;100;
1282;flame_earing;false;none;0;stackable;steel;none;100;
1283;broken_bronze_mirror;false;none;0;stackable;steel;none;100;
1284;wind_feather;false;none;0;stackable;steel;none;100;
1285;wind_bangel;false;none;0;stackable;steel;none;100;
1286;ramas_diary;false;none;0;stackable;steel;none;100;
1287;sparkle_pebble;false;none;0;stackable;steel;none;100;
1288;water_necklace;false;none;0;stackable;steel;none;100;
1289;rust_gold_coin;false;none;0;stackable;steel;none;100;
1290;red_soil;false;none;0;stackable;steel;none;100;
1291;earth_ring;false;none;0;stackable;steel;none;100;
1292;bead_of_season;false;none;0;stackable;steel;none;100;
1293;rusted_key;false;none;0;stackable;steel;none;100;
1294;sb_adv_defence_power1;false;none;120;normal;paper;none;0;
