#id;name;bodypart;crystallizable;armor.type;weight;material;crystal.type;avoid.modify;durability;p.def;m.def;mp.bonus
63;gauntlet;gloves;true;none;640;cloth;d;0;90;24;0;0;
64;composite_boots;feet;true;none;1220;fine_steel;c;0;90;36;0;0;
112;apprentice's_earing;rear,lear;false;none;150;silver;none;0;95;0;11;0;
113;mage_earing;rear,lear;false;none;150;silver;none;0;95;0;13;0;
114;earing_of_strength;rear,lear;false;none;150;gold;none;0;95;0;16;0;
115;earing_of_wisdom;rear,lear;false;none;150;gold;none;0;95;0;16;0;
116;magic_ring;rfinger,lfinger;false;none;150;gold;none;0;95;0;7;0;
117;ring_of_mana;rfinger,lfinger;true;none;150;silver;b;0;95;0;34;0;
118;necklace_of_magic;neck;false;none;150;silver;none;0;95;0;15;0;
119;necklace_of_binding;neck;true;none;150;adamantaite;c;0;95;0;64;0;
347;ring_breastplate;chest;true;heavy;8820;steel;d;0;90;77;0;0;
348;scale_mail;chest;true;heavy;8720;steel;d;0;90;87;0;0;
349;compound_scale_mail;chest;true;heavy;8620;fine_steel;d;0;98;95;0;0;
350;dwarven_scale_mail;chest;true;heavy;8540;fine_steel;d;0;98;95;0;0;
351;blast_plate;chest;true;heavy;8420;fine_steel;d;0;90;97;0;0;
352;brigandine;chest;true;heavy;8320;fine_steel;d;0;90;108;0;0;
353;half_plate;chest;true;heavy;8220;fine_steel;d;0;90;111;0;0;
354;chain_mail_shirt;chest;true;heavy;8120;fine_steel;c;0;90;120;0;0;
355;dwarven_chain_mail_shirt;chest;true;heavy;8070;fine_steel;c;0;98;129;0;0;
356;full_plate_armor;fullarmor;true;heavy;10480;fine_steel;c;0;90;239;0;0;
357;shrnoen's_breastplate;chest;true;heavy;7970;mithril;b;0;90;157;0;0;
358;blue_wolve's_breastplate;chest;true;heavy;7820;oriharukon;b;0;90;166;0;0;
359;shining_dragon_armor;fullarmor;true;heavy;6400;mithril;b;0;90;301;0;0;
360;armor_of_victory;chest;true;heavy;3360;oriharukon;b;0;90;175;0;0;
361;breastplate_of_valor;chest;true;heavy;3360;blood_steel;b;0;90;185;0;0;
362;glorious_armor;fullarmor;true;heavy;6720;fine_steel;b;0;90;284;0;0;
363;red_flame_armor;fullarmor;true;heavy;6400;blood_steel;b;0;90;301;0;0;
364;elven_crystal_breastplate;chest;true;heavy;2400;crystal;b;0;95;175;0;0;
365;dark_crystal_breastplate;chest;true;heavy;7700;crystal;a;0;95;176;0;0;
366;implosion_armor;fullarmor;true;heavy;6080;damascus;b;0;90;284;0;0;
367;dark_dragon_armor;fullarmor;true;heavy;5760;damascus;b;0;90;301;0;0;
368;elven_vagian_armor;fullarmor;true;heavy;2400;mithril;b;0;95;284;0;0;
369;dark_vagian_armor;fullarmor;true;heavy;2400;mithril;b;0;95;301;0;0;
370;complate_plate_armor;fullarmor;true;heavy;6400;fine_steel;b;0;98;284;0;0;
371;hell_plate;fullarmor;true;heavy;6400;blood_steel;b;0;100;301;0;0;
372;art_of_plate;fullarmor;true;heavy;6720;chrysolite;b;0;98;284;0;0;
373;masterpiece_armor;fullarmor;true;heavy;5600;oriharukon;b;0;100;301;0;0;
374;armor_of_nightmare;fullarmor;true;heavy;9580;blood_steel;a;0;90;301;0;0;
375;dragon_scale_mail;chest;true;heavy;7620;scale_of_dragon;s;0;100;198;0;0;
376;iron_plate_gaiters;legs;true;heavy;3820;steel;d;0;90;48;0;0;
377;scale_gaiters;legs;true;heavy;3860;fine_steel;d;0;90;54;0;0;
378;compound_scale_gaiters;legs;true;heavy;3770;fine_steel;d;0;98;61;0;0;
379;dwarven_scale_gaiters;legs;true;heavy;3840;fine_steel;d;0;98;61;0;0;
380;plate_gaiters;legs;true;heavy;3770;fine_steel;d;0;90;70;0;0;
381;chain_gaiters;legs;true;heavy;3680;fine_steel;c;0;90;75;0;0;
382;dwarven_chain_gaiters;legs;true;heavy;3620;fine_steel;c;0;98;80;0;0;
383;shrnoen's_gaiters;legs;true;heavy;3570;mithril;b;0;90;98;0;0;
384;wolves's_gaiters;legs;true;heavy;2560;oriharukon;b;0;90;109;0;0;
385;gaiters_of_victory;legs;true;heavy;2240;oriharukon;b;0;90;109;0;0;
386;gaiters_of_valor;legs;true;heavy;2240;blood_steel;b;0;90;116;0;0;
387;elven_crystal_gaiters;legs;true;heavy;2240;crystal;b;0;95;109;0;0;
388;dark_crystal_gaiters;legs;true;heavy;3320;crystal;a;0;95;110;0;0;
389;dragon_scale_gaiters;legs;true;heavy;3260;scale_of_dragon;s;0;100;122;0;0;
390;tights_shirt;chest;false;light;4770;cloth;none;0;90;50;0;0;
391;puma_skin_shirt;chest;true;light;4700;leather;d;0;90;58;0;0;
392;lion_skin_shirt;chest;true;light;4580;leather;d;0;90;65;0;0;
393;mithril_banded_mail;chest;true;light;4570;mithril;d;0;90;73;0;0;
394;reinforce_leather_shirt;chest;true;light;4570;leather;d;0;90;73;0;0;
395;manticor_skin_shirt;chest;true;light;4520;leather;d;0;90;81;0;0;
396;slamander_skin_mail;fullarmor;true;light;6100;leather;d;0;90;136;0;0;
397;tempered_mithril_shirt;chest;true;light;4470;mithril;c;0;98;90;0;0;
398;plate_leather;chest;true;light;4450;leather;c;0;90;94;0;0;
399;rind_leather_mail;chest;true;light;4420;leather;c;0;90;97;0;0;
400;theca_leather_mail;chest;true;light;4370;leather;c;0;90;106;0;0;
401;drake_leather_mail;fullarmor;true;light;5800;leather;c;0;90;179;0;0;
402;silent_chain_mail;fullarmor;true;light;3200;damascus;b;0;90;213;0;0;
403;gust_chain_mail;fullarmor;true;light;2720;blood_steel;b;0;90;225;0;0;
404;prairie_leather_mail;chest;true;light;8000;leather;b;0;95;131;0;0;
405;leather_mail_of_underworld;chest;true;light;8000;leather;b;0;95;139;0;0;
406;leather_mail_of_concentration;fullarmor;true;light;2400;leather;b;0;90;213;0;0;
407;ace's_leather_mail;fullarmor;true;light;2400;leather;b;0;90;225;0;0;
408;guardian's_leather_mail;chest;true;light;8000;leather;b;0;95;131;0;0;
409;sniper's_leather_mail;chest;true;light;4300;leather;b;0;95;139;0;0;
410;unicorn_leather_mail;fullarmor;true;light;1280;leather;a;0;90;238;0;0;
411;dragon_leather_mail;fullarmor;true;light;4950;leather;s;0;100;237;0;0;
412;tights_pants;legs;false;light;1630;cloth;none;0;90;32;0;0;
413;puma_skin_gaiters;legs;true;light;1600;leather;d;0;90;36;0;0;
414;lion_skin_gaiters;legs;true;light;1570;leather;d;0;90;41;0;0;
415;mithril_banded_gaiters;legs;true;light;1580;mithril;d;0;98;46;0;0;
416;reinforce_leather_gaiters;legs;true;light;1570;leather;d;0;90;46;0;0;
417;manticor_skin_gaiters;legs;true;light;1550;leather;d;0;90;51;0;0;
418;plate_leather_gaiters;legs;true;light;1560;leather;c;0;90;59;0;0;
419;rind_leather_gaiters;legs;true;light;1550;leather;c;0;90;60;0;0;
420;theca_leather_gaiters;legs;true;light;1530;leather;c;0;90;66;0;0;
421;prairie_leather_gaiters;legs;true;light;4800;leather;b;0;95;82;0;0;
422;gaiters_of_underworld;legs;true;light;4800;leather;b;0;95;87;0;0;
423;guardian's_leather_gaiters;legs;true;light;4800;leather;b;0;95;82;0;0;
424;sniper's_leather_gaiters;legs;true;light;1490;leather;b;0;95;87;0;0;
425;apprentice's_tunic;chest;false;magic;2150;cloth;none;0;90;17;0;19;
426;tunic;chest;false;magic;2150;cloth;none;0;90;18;0;24;
427;cotton_robe;fullarmor;false;magic;2750;cotton;none;0;90;35;0;61;
428;feriotic_tunic;chest;false;magic;2140;cloth;none;0;90;21;0;38;
429;leather_tunic;chest;false;magic;2110;leather;none;0;90;25;0;52;
430;robe_of_devotion;fullarmor;false;magic;2650;cloth;none;0;90;49;0;109;
431;robe_of_magicpower;fullarmor;false;magic;2600;cloth;none;0;90;56;0;140;
432;cursed_tunic;chest;true;magic;2090;cloth;d;0;90;39;0;106;
433;elven_tunic;chest;true;magic;2080;cloth;d;0;95;43;0;126;
434;white_tunic;chest;true;magic;2040;cloth;d;0;90;43;0;126;
435;mage's_tunic;chest;true;magic;2030;cloth;d;0;90;43;0;126;
436;tunic_of_knowledge;chest;true;magic;2020;cloth;d;0;90;49;0;147;
437;mithril_tunic;chest;true;magic;2010;mithril;d;0;98;54;0;169;
438;sage's_rag;fullarmor;true;magic;2580;cloth;d;0;90;90;0;320;
439;karmian_tunic;chest;true;magic;1980;cloth;c;0;90;60;0;225;
440;robe_of_seal;fullarmor;true;magic;2500;cloth;c;0;90;105;0;413;
441;demon's_tunic;chest;true;magic;1990;cloth;c;0;90;69;0;284;
442;divine_tunic;chest;true;magic;1980;cloth;c;0;90;74;0;314;
443;tunic_of_mana;chest;true;magic;2000;cloth;b;0;90;87;0;377;
444;sage's_robe;fullarmor;true;magic;1600;cloth;b;0;90;150;0;665;
445;paradia_tunic;chest;true;magic;1990;cloth;b;0;98;87;0;377;
446;inferno_tunic;chest;true;magic;1880;cloth;b;0;98;92;0;409;
447;tunic_of_sola_eclipse;chest;true;magic;1960;cloth;b;0;90;87;0;377;
448;robe_of_black_ore;fullarmor;true;magic;1600;cloth;b;0;90;150;0;665;
449;tunic_of_summons;chest;true;magic;1950;cloth;b;0;90;87;0;377;
450;another_world's_robe;fullarmor;true;magic;1600;cloth;b;0;90;150;0;665;
451;elemental_tunic;chest;true;magic;1970;cloth;b;0;98;87;0;377;
452;tunic_of_phantom;chest;true;magic;1890;cloth;b;0;98;92;0;409;
453;tunic_of_grace;chest;true;magic;1930;cloth;b;0;90;87;0;377;
454;robe_of_holy_spirit;fullarmor;true;magic;1600;cloth;b;0;90;150;0;665;
455;phoenix's_tunic;chest;true;magic;1950;cloth;b;0;90;87;0;377;
456;cerberus's_tunic;chest;true;magic;1870;cloth;b;0;90;92;0;409;
457;tunic_of_assistance;chest;true;magic;1910;cloth;b;0;90;87;0;377;
458;robe_of_blessing;fullarmor;true;magic;1600;cloth;b;0;90;150;0;665;
459;dasparion's_robe;fullarmor;true;magic;1200;cloth;a;0;95;158;0;718;
460;the_robe;fullarmor;true;magic;2300;cloth;s;0;100;158;0;773;
461;apprentice's_hose;legs;false;magic;1100;cloth;none;0;90;10;0;10;
462;hose;legs;false;magic;1080;cloth;none;0;90;11;0;15;
463;feriotic_hose;legs;false;magic;1070;cloth;none;0;90;13;0;23;
464;leather_hose;legs;false;magic;1020;leather;none;0;90;16;0;33;
465;cursed_hose;legs;true;magic;1020;cloth;d;0;90;24;0;66;
466;elven_hose;legs;true;magic;1010;cloth;d;0;95;27;0;79;
467;dark_hose;legs;true;magic;1000;cloth;d;0;90;27;0;79;
468;mage's_hose;legs;true;magic;990;cloth;d;0;90;27;0;79;
469;hose_of_knowledge;legs;true;magic;1000;cloth;d;0;90;30;0;92;
470;mithril_hose;legs;true;magic;980;mithril;d;0;98;34;0;105;
471;karmian_hose;legs;true;magic;970;cloth;c;0;90;37;0;141;
472;demon's_hose;legs;true;magic;980;cloth;c;0;90;43;0;177;
473;divine_hose;legs;true;magic;960;cloth;c;0;90;46;0;196;
474;hose_of_mana;legs;true;magic;2400;cloth;b;0;90;55;0;236;
475;paradia_hose;legs;true;magic;1600;cloth;b;0;98;55;0;236;
476;inferno_hose;legs;true;magic;1600;cloth;b;0;98;58;0;256;
477;hose_of_sola_eclipse;legs;true;magic;2400;cloth;b;0;90;55;0;236;
478;hose_of_summons;legs;true;magic;2400;cloth;b;0;90;55;0;236;
479;elemental_hose;legs;true;magic;1600;cloth;b;0;98;55;0;236;
480;hose_of_phantom;legs;true;magic;1600;cloth;b;0;98;58;0;256;
481;hose_of_grace;legs;true;magic;2400;cloth;b;0;90;55;0;236;
482;phoenix's_hose;legs;true;magic;2400;cloth;b;0;90;55;0;236;
483;cerberus's_hose;legs;true;magic;6400;cloth;b;0;90;58;0;256;
484;hose_of_assistance;legs;true;magic;2400;cloth;b;0;90;55;0;236;
485;tattoo_o'_power;chest;false;light;4200;dyestuff;none;0;90;53;0;0;
486;tattoo_o'_fire;chest;true;light;4050;dyestuff;d;0;90;73;0;0;
487;tattoo_o'_stout;chest;true;light;4000;dyestuff;d;0;90;73;0;0;
488;tattoo_o'_flame;chest;true;light;800;dyestuff;b;0;90;139;0;0;
489;tattoo_o'_braze;chest;true;light;4100;dyestuff;c;0;90;110;0;0;
490;tattoo_o'_blood;chest;true;light;3800;dyestuff;a;0;90;132;0;0;
491;tattoo_o'_absolute;chest;true;light;800;dyestuff;a;0;90;146;0;0;
492;tattoo_o'_soul;chest;true;light;4150;dyestuff;d;0;90;65;0;0;
493;tattoo_o'_avadon;chest;true;light;4000;dyestuff;b;0;90;117;0;0;
494;tattoo_o'_doom;chest;true;light;4100;dyestuff;b;0;90;125;0;0;
495;tattoo_o'_pledge;chest;true;light;4000;dyestuff;b;0;90;124;0;0;
496;tattoo_o'_divine;chest;true;light;4100;dyestuff;b;0;90;131;0;0;
497;chain_helmet;head;true;none;620;fine_steel;c;0;90;45;0;0;
498;metal_plate_helmet;head;true;none;610;fine_steel;c;0;90;49;0;0;
499;mithril_helmet;head;true;none;240;mithril;c;0;90;58;0;0;
500;great_helmet;head;true;none;610;fine_steel;c;0;90;51;0;0;
501;armet;head;true;none;580;chrysolite;b;0;90;62;0;0;
502;closed_helmet;head;true;none;570;oriharukon;a;0;90;64;0;0;
503;shrnoen's_helmet;head;true;none;590;mithril;b;0;90;62;0;0;
504;dragon_helmet;head;true;none;550;bone;s;0;90;77;0;0;
505;wolve's_helmet;head;true;none;580;oriharukon;b;0;90;66;0;0;
506;shining_dragon_helmet;head;true;none;880;mithril;b;0;90;69;0;0;
507;helmet_of_victory;head;true;none;640;oriharukon;b;0;90;66;0;0;
508;helmet_of_valor;head;true;none;720;blood_steel;b;0;90;69;0;0;
509;glorious_helmet;head;true;none;800;fine_steel;a;0;90;65;0;0;
510;red_flame_helmet;head;true;none;960;blood_steel;a;0;90;67;0;0;
511;elven_crystal_helmet;head;true;none;580;crystal;b;0;90;66;0;0;
512;dark_crystal_helmet;head;true;none;570;crystal;a;0;90;69;0;0;
513;implosion_helmet;head;true;none;480;damascus;b;0;90;66;0;0;
514;dark_dragon_helmet;head;true;none;400;damascus;b;0;90;69;0;0;
515;elven_vagian_helm;head;true;none;560;mithril;a;0;90;65;0;0;
516;dark_vagian_helm;head;true;none;560;mithril;a;0;90;67;0;0;
517;composite_helmet;head;true;none;610;fine_steel;c;0;90;54;0;0;
518;hell_helm;head;true;none;320;blood_steel;a;0;90;67;0;0;
519;art_of_helmet;head;true;none;400;chrysolite;b;0;90;66;0;0;
520;masterpiece_helm;head;true;none;400;oriharukon;a;0;90;67;0;0;
521;silent_helmet;head;true;none;320;damascus;b;0;90;66;0;0;
522;gust_helmet;head;true;none;570;blood_steel;b;0;90;69;0;0;
523;prairie_helmet;head;true;none;480;leather;b;0;90;66;0;0;
524;helm_of_underworld;head;true;none;320;damascus;b;0;90;69;0;0;
525;helmet_of_concentration;head;true;none;320;oriharukon;b;0;90;66;0;0;
526;ace's_helmet;head;true;none;320;oriharukon;b;0;90;69;0;0;
527;guardian's_helmet;head;true;none;240;mithril;b;0;90;66;0;0;
528;sniper_helmet;head;true;none;240;leather;b;0;90;69;0;0;
529;cap_of_mana;head;true;none;320;cloth;c;0;90;58;0;0;
530;sage's_cap;head;true;none;320;cloth;b;0;90;62;0;0;
531;paradia_hood;head;true;none;320;cloth;c;0;90;58;0;0;
532;inferno_hood;head;true;none;320;cloth;b;0;90;62;0;0;
533;hood_of_sola_eclipse;head;true;none;320;cloth;c;0;90;58;0;0;
534;hood_of_black_ore;head;true;none;320;cloth;b;0;90;62;0;0;
535;hood_of_summons;head;true;none;320;cloth;c;0;90;58;0;0;
536;another_world's_hood;head;true;none;320;cloth;b;0;90;62;0;0;
537;elemental_hood;head;true;none;320;cloth;c;0;90;58;0;0;
538;hood_of_phantom;head;true;none;320;cloth;b;0;90;62;0;0;
539;hood_of_grace;head;true;none;320;cloth;c;0;90;58;0;0;
540;hood_of_holy_spirit;head;true;none;320;cloth;b;0;90;62;0;0;
541;phoenix's_hood;head;true;none;590;cloth;c;0;90;58;0;0;
542;cerberus's_hood;head;true;none;320;cloth;b;0;90;62;0;0;
543;hood_of_assistance;head;true;none;320;cloth;c;0;90;58;0;0;
544;hood_of_blessing;head;true;none;320;cloth;b;0;90;62;0;0;
545;flame_bonnet;head;true;none;400;cloth;c;0;90;58;0;0;
546;braze_bonnet;head;true;none;400;cloth;b;0;90;62;0;0;
547;blood_bonnet;head;true;none;570;cloth;a;0;90;69;0;0;
548;absolute_bonnet;head;true;none;400;cloth;b;0;90;62;0;0;
549;bonnet_o'_avadon;head;true;none;400;cloth;c;0;90;58;0;0;
550;bonnet_o'_doom;head;true;none;400;cloth;b;0;90;62;0;0;
551;helmet_of_pledge;head;true;none;400;chrysolite;c;0;90;58;0;0;
552;divine_bonnet;head;true;none;400;cloth;b;0;90;62;0;0;
553;iron_boots;feet;true;none;1280;fine_steel;d;0;90;24;0;0;
554;shrnoen's_boots;feet;true;none;1180;mithril;b;0;90;41;0;0;
555;dragon_boots;feet;true;none;1110;leather;a;0;90;49;0;0;
556;wolves's_boots;feet;true;none;1180;oriharukon;b;0;90;41;0;0;
557;shining_dragon_boots;feet;true;none;1150;mithril;b;0;90;44;0;0;
558;boots_of_victory;feet;true;none;1180;oriharukon;b;0;90;41;0;0;
559;boots_of_valor;feet;true;none;1150;blood_steel;b;0;90;44;0;0;
560;glorious_boots;feet;true;none;1180;fine_steel;b;0;90;41;0;0;
561;red_flame_boots;feet;true;none;1120;blood_steel;a;0;90;46;0;0;
562;elven_crystal_boots;feet;true;none;1180;crystal;b;0;95;41;0;0;
563;dark_crystal_boots;feet;true;none;1110;crystal;a;0;95;46;0;0;
564;implosion_boots;feet;true;none;1150;damascus;b;0;90;44;0;0;
565;dark_dragon_boots;feet;true;none;1130;damascus;b;0;90;44;0;0;
566;elven_vagian_boots;feet;true;none;1150;mithril;b;0;95;41;0;0;
567;dark_vagian_boots;feet;true;none;1130;mithril;b;0;95;44;0;0;
568;_composite_boots;feet;true;none;200;fine_steel;b;0;90;41;0;0;
569;hell_boots;feet;true;none;1130;blood_steel;b;0;90;44;0;0;
570;art_of_boots;feet;true;none;1150;chrysolite;b;0;90;41;0;0;
571;masterpiece_boots;feet;true;none;1130;oriharukon;b;0;90;44;0;0;
572;silent_boots;feet;true;none;1190;damascus;b;0;90;41;0;0;
573;gust_boots;feet;true;none;1120;blood_steel;a;0;90;46;0;0;
574;prairie_boots;feet;true;none;1140;leather;b;0;90;41;0;0;
575;boots_of_underworld;feet;true;none;1110;leather;a;0;90;46;0;0;
576;boots_of_concentration;feet;true;none;1170;oriharukon;b;0;90;41;0;0;
577;ace's_boots;feet;true;none;1150;oriharukon;b;0;90;44;0;0;
578;guardian's_boots;feet;true;none;1180;mithril;b;0;95;41;0;0;
579;sniper_boots;feet;true;none;1150;leather;b;0;95;44;0;0;
580;boots_of_mana;feet;true;none;1180;leather;b;0;90;41;0;0;
581;sage's_boots;feet;true;none;1150;leather;b;0;90;44;0;0;
582;paradia_boots;feet;true;none;1140;chrysolite;b;0;95;44;0;0;
583;inferno_boots;feet;true;none;1110;blood_steel;a;0;95;49;0;0;
584;boots_of_sola_eclipse;feet;true;none;1180;blood_steel;b;0;90;41;0;0;
585;boots_of_black_ore;feet;true;none;1200;damascus;b;0;90;44;0;0;
586;boots_of_summons;feet;true;none;1170;leather;b;0;90;41;0;0;
587;another_world's_boots;feet;true;none;1200;adamantaite;b;0;90;44;0;0;
588;elemental_boots;feet;true;none;1130;mithril;b;0;95;44;0;0;
589;boots_of_phantom;feet;true;none;1120;oriharukon;a;0;95;49;0;0;
590;boots_of_grace;feet;true;none;1130;mithril;b;0;90;44;0;0;
591;boots_of_holy_spirit;feet;true;none;1200;chrysolite;b;0;90;44;0;0;
592;phoenix's_boots;feet;true;none;1120;blood_steel;a;0;90;46;0;0;
593;cerberus's_boots;feet;true;none;1120;damascus;a;0;90;49;0;0;
594;boots_of_assistance;feet;true;none;1200;leather;b;0;90;41;0;0;
595;boots_of_blessing;feet;true;none;1160;adamantaite;b;0;90;41;0;0;
596;flame_boots;feet;true;none;1020;blood_steel;b;0;90;46;0;0;
597;braze_boots;feet;true;none;1050;chrysolite;b;0;90;46;0;0;
598;blood_boots;feet;true;none;1130;blood_steel;a;0;90;46;0;0;
599;absolute_boots;feet;true;none;1130;mithril;b;0;90;46;0;0;
600;avadon_boots;feet;true;none;1170;damascus;b;0;90;41;0;0;
601;doom_boots;feet;true;none;1130;mithril;b;0;90;44;0;0;
602;boots_of_pledge;feet;true;none;1130;chrysolite;b;0;90;46;0;0;
603;divine_boots;feet;true;none;1200;adamantaite;c;0;90;39;0;0;
604;excellence_leather_gloves;gloves;true;none;650;leather;d;0;90;19;0;0;
605;leather_gauntlet;gloves;true;none;640;leather;d;0;90;22;0;0;
606;gauntlet_of_repose_of_the_soul;gloves;true;none;630;leather;d;0;90;27;0;0;
607;ogre_power_gauntlet;gloves;true;none;620;fine_steel;d;0;90;29;0;0;
608;mithril_gauntlet;gloves;true;none;600;mithril;c;0;95;36;0;0;
609;gauntlet_of_ghost;gloves;true;none;1920;blood_steel;c;0;90;39;0;0;
610;saint_knight's_gauntlet;gloves;true;none;6400;oriharukon;b;0;90;41;0;0;
611;soul_suction_gauntlet;gloves;true;none;4800;blood_steel;b;0;90;44;0;0;
612;shrnoen's_gauntlet;gloves;true;none;590;mithril;b;0;90;41;0;0;
613;sand_dragon's_glove;gloves;true;none;3200;damascus;a;0;90;49;0;0;
614;knight's_cloak;back;true;none;240;cloth;d;0;90;7;0;0;
615;cobweb_cloak;back;true;none;240;cobweb;d;0;95;8;0;0;
616;cloak_of_magic;back;true;none;240;cloth;d;0;90;11;0;0;
617;mithril_cloak;back;true;none;240;mithril;d;0;95;11;0;0;
618;cloak_of_self_protection;back;true;none;240;cloth;c;0;90;13;0;0;
619;ancient_cloak;back;true;none;230;cloth;c;0;90;15;0;0;
620;cloak_of_protection;back;true;none;230;cloth;c;0;90;16;0;0;
621;clock_of_hell;back;true;none;220;cloth;b;0;90;18;0;0;
622;holly_sprit's_clock;back;true;none;220;cloth;a;0;90;18;0;0;
623;divine_cloak;back;true;none;220;cloth;a;0;90;19;0;0;
624;cloak_of_invisibility;back;false;none;260;cloth;none;0;90;2;0;0;
675;silk_yarn_underwear_set;underwear;false;none;170;cloth;none;0;90;6;0;0;
676;pure_white_underwear_set;underwear;false;none;160;cloth;none;0;90;9;0;0;
677;onepiece_swimsuit_set;underwear;true;none;150;cloth;d;0;90;10;0;0;
678;bikini_set;underwear;true;none;150;cloth;d;0;90;11;0;0;
679;cursed_underwear_set;underwear;true;none;150;cloth;d;0;90;12;0;0;
680;mithril_underwear_set;underwear;true;none;140;mithril;c;0;97;16;0;0;
681;fascination_underwear_set;underwear;true;none;140;cloth;c;0;90;17;0;0;
682;demon's_underwear_set;underwear;true;none;140;cloth;c;0;90;19;0;0;
683;holly_underwear_set;underwear;true;none;140;cloth;b;0;95;22;0;0;
684;underwear_of_rule;underwear;true;none;140;cloth;a;0;90;24;0;0;
685;crystal_swimsuit_set;underwear;true;none;130;crystal;s;0;85;26;0;0;
845;cat'seye_earing;rear,lear;false;none;150;silver;none;0;95;0;19;0;
846;coral_earing;rear,lear;false;none;150;silver;none;0;95;0;21;0;
847;red_cresent_earing;rear,lear;true;none;150;silver;d;0;95;0;24;0;
848;enchanted_earing;rear,lear;true;none;150;silver;d;0;95;0;27;0;
849;tiger'seye_earing;rear,lear;true;none;150;silver;d;0;95;0;30;0;
850;elven_earing;rear,lear;true;none;150;silver;d;0;95;0;34;0;
851;onyxbeast'seye_earing;rear,lear;true;none;150;silver;d;0;95;0;36;0;
852;moonstone_earing;rear,lear;true;none;150;silver;c;0;95;0;39;0;
853;earing_of_protection;rear,lear;true;none;150;silver;c;0;95;0;42;0;
854;earing_of_binding;rear,lear;true;none;150;silver;c;0;95;0;45;0;
855;nassen's_earing;rear,lear;true;none;150;silver;c;0;95;0;48;0;
856;adamantite_earing;rear,lear;true;none;150;silver;b;0;95;0;51;0;
857;blessed_earing;rear,lear;true;none;150;silver;c;0;95;0;48;0;
858;sanddragon's_earing;rear,lear;true;none;150;silver;s;0;95;0;63;0;
859;earing_of_mana;rear,lear;true;none;150;silver;b;0;95;0;51;0;
860;sage's_earing;rear,lear;true;none;150;silver;b;0;95;0;54;0;
861;paradia_earing;rear,lear;true;none;150;silver;b;0;95;0;54;0;
862;inferno_earing;rear,lear;true;none;150;silver;a;0;95;0;60;0;
863;earing_of_sola_eclipse;rear,lear;true;none;150;silver;b;0;95;0;51;0;
864;earing_of_black_ore;rear,lear;true;none;150;silver;b;0;95;0;54;0;
